,Player,Year,poss,raptor_defense,raptor_total,war_total,war_reg_season,predator_defense,predator_total,pace_impact
217,Ray Allen,2014,4672,-1.569440866,0.202686087,3.750178903,2.459532323,-1.620332724,0.524708581,-0.692027827
218,Tony Allen,2005,2644,2.508467194,2.280403435,3.465449336,3.477082842,2.316828456,1.871912826,0.470249632
219,Tony Allen,2006,1900,1.067379535,-0.490150618,1.135921786,1.135921786,1.320594638,-0.284306616,0.675445451
220,Tony Allen,2007,1561,1.393280796,1.877473403,1.914011258,1.914011258,1.461246424,1.813876451,0.658790791
221,Tony Allen,2008,2748,2.497589382,0.334907469,2.284940997,2.172133579,1.921369047,-0.334745107,0.740892357
222,Tony Allen,2009,1806,2.441802995,-0.033335119,1.324846613,1.333053435,2.004143118,-0.30619233,0.694804696
223,Tony Allen,2010,2451,2.769691713,0.807000558,2.37721208,1.436322594,2.591057277,0.544026968,0.798950443
224,Tony Allen,2011,3557,3.969764489,3.448986371,5.871702254,5.327618525,4.109365124,3.721878054,0.596766274
225,Tony Allen,2012,3232,3.699636786,3.642507862,5.55118023,5.137611176,3.639112381,3.460556045,0.279450949
226,Tony Allen,2013,4715,3.391226314,2.078995141,6.315856769,4.290591676,3.617012696,2.330264984,0.274406696
227,Tony Allen,2014,2906,2.312526373,2.879900929,4.400997522,3.537130126,2.979374653,2.945528537,0.958306405
228,Tony Allen,2015,3807,4.786599888,4.397829711,7.113151848,5.975577723,5.673427248,4.985522089,0.70850063
229,Tony Allen,2016,3347,1.699715111,0.711888546,3.045469198,2.687354587,2.582172499,1.376166799,0.072291154
230,Tony Allen,2017,3722,2.220195882,1.505858626,4.148433717,4.148433717,3.08786995,2.396403,-0.177237662
231,Tony Allen,2018,595,-0.614848527,-2.975862832,-0.031765185,-0.031765185,-0.41274164,-2.945240363,0.964778022
232,Lance Allred,2008,19,-1.016088325,-9.77904054,-0.03601146,-0.03601146,-2.226523565,-11.00497148,0.389464005
233,Morris Almond,2008,77,-1.519169938,-6.632772452,-0.078250798,-0.078250798,-2.502985809,-7.449055407,1.201427088
234,Morris Almond,2009,500,-1.073392699,-5.030343651,-0.298371506,-0.298371506,-2.060736861,-6.285042401,0.530685733
235,Morris Almond,2012,131,2.36131555,-0.076618001,0.092251735,0.092251735,3.403311172,1.187732854,0.875603739
236,Derrick Alston,1995,1979,0.387892734,-3.157922014,-0.214737112,-0.214737112,-0.143477653,-3.5572899,-0.019527659
237,Derrick Alston,1996,3136,-0.119789429,-3.05430305,-0.250516173,-0.250516173,0.127805631,-2.979806395,-0.024503712
238,Derrick Alston,1997,20,-2.00666857,-19.16229014,-0.090086724,-0.090086724,-4.245074392,-19.50421565,-2.003547092
239,Rafer Alston,2000,735,-2.923865871,-8.41430465,-1.096099612,-0.966323738,-3.710478058,-9.043575681,-0.052417898
240,Rafer Alston,2001,574,-1.907864559,-3.069211764,-0.054406464,0.056091111,-2.76130296,-4.016332537,0.37582456
241,Rafer Alston,2002,1140,-0.087752385,-0.757735598,0.609967968,0.609967968,-0.818869441,-1.318904141,0.014445712
242,Rafer Alston,2003,1857,-1.573048589,-0.952302607,0.905410659,0.905410659,-1.4437016,-0.897774173,0.672983318
243,Rafer Alston,2004,5323,1.006508968,2.351758495,7.517196543,7.184740649,1.231794036,2.733813811,0.366295721
244,Rafer Alston,2005,5307,0.317306173,2.506572931,7.294437667,7.294437667,0.746670225,3.163357104,0.097326639
245,Rafer Alston,2006,4508,0.738035082,1.047235235,4.722513615,4.722513615,1.44004027,1.989066016,0.249366854
246,Rafer Alston,2007,6380,2.254786573,3.178845518,10.17773319,9.215149049,2.704371277,4.044415774,0.166295984
247,Rafer Alston,2008,5037,1.641384105,2.254748786,6.80415825,6.248778039,1.760480659,2.767626515,0.040730277
248,Rafer Alston,2009,6080,0.568262256,0.475990666,5.316848006,3.996206482,1.001077551,1.356453275,0.791841644
249,Rafer Alston,2010,2712,0.11992563,-3.083982758,-0.236117162,-0.236117162,0.121302089,-2.694912708,1.104218029
250,Peter Aluma,1999,10,11.95966656,-3.455456805,-0.002001229,-0.002001229,16.27532571,4.671762574,10.08223242
251,John Amaechi,1996,622,-2.269408399,-11.76131983,-1.669074335,-1.639579185,-3.074004697,-12.16924197,0.874731566
252,John Amaechi,2000,3453,-0.35793533,-4.070740812,-1.133934047,-1.133934047,-0.901517978,-4.326661136,-0.067737717
253,John Amaechi,2001,3415,-2.219096651,-8.543709266,-5.148740838,-5.252561518,-2.659290613,-8.460213403,0.182264471
254,John Amaechi,2002,1115,-3.174646374,-10.00723998,-2.173517161,-2.173517161,-4.389712603,-10.82158735,0.159383457
255,John Amaechi,2003,922,-0.415506038,-8.162906045,-1.362648789,-1.28944504,-1.346336339,-8.355013035,0.445695004
256,Ashraf Amaya,1996,2117,-1.273832029,-3.341738739,-0.333931676,-0.333931676,-0.966992558,-3.647343477,0.1752324
257,Ashraf Amaya,1997,280,1.357797482,-4.66660469,-0.142755376,-0.142755376,1.229394668,-4.230868077,1.260298623
258,Al-Farouq Aminu,2011,2839,0.107610648,-3.083329939,-0.247588017,-0.247588017,-0.525290509,-3.572242212,0.246721885
259,Al-Farouq Aminu,2012,2748,2.327277408,-0.135808705,1.972862338,1.972862338,1.853743118,-0.707659808,0.13586737
260,Al-Farouq Aminu,2013,3853,3.099237084,1.652999345,4.628016392,4.628016392,2.802987002,1.292488246,-0.262135629
261,Al-Farouq Aminu,2014,4013,0.47150828,-0.858179298,1.966334705,1.966334705,0.746146069,-0.645811339,-0.365099976
262,Al-Farouq Aminu,2015,3128,2.934491398,3.028464842,4.489189758,3.393479392,2.586808501,2.965486259,0.25233974
263,Al-Farouq Aminu,2016,5573,1.174910554,0.81340127,5.016918475,3.140314263,1.102045318,1.180556647,0.49729787
264,Al-Farouq Aminu,2017,3847,3.378003824,1.207186518,3.802896234,3.619383246,3.037086751,1.586338601,-0.333967639
265,Al-Farouq Aminu,2018,4526,2.092264506,1.486912268,4.759255562,4.514393812,2.714187957,1.916219799,-0.235608152
266,Al-Farouq Aminu,2019,5656,0.636137897,0.935983728,5.0258856,4.838685585,0.73385313,0.972153397,-0.591088532
267,Al-Farouq Aminu,2020,793,3.057908871,-2.338082369,0.07950282,0.07950282,2.307332183,-2.511753092,-0.457868125
268,Al-Farouq Aminu,2021,887,2.780461956823394,-0.710661671327097,0.4506629594549914,0.4506629594549914,1.562770816202503,-1.467204654740746,0.1147489685852179
269,Louis Amundson,2007,170,-1.746743692,-4.810152084,-0.093914337,-0.093914337,-2.010707282,-5.426076576,0.610615256
270,Louis Amundson,2008,140,-2.051556979,-2.657461241,0.009236205,-0.088221674,-1.863514707,-3.069576188,0.975643092
271,Louis Amundson,2009,2112,0.209033968,-1.687069752,0.567452804,0.567452804,0.020829118,-1.821184471,0.210511274
272,Louis Amundson,2010,2718,1.035106854,-0.685293223,1.451497781,1.122679765,0.767427418,-0.956498735,0.091151075
273,Louis Amundson,2011,1380,-0.695245457,-4.166607252,-0.49902456,-0.49902456,-1.241592609,-4.909931479,-0.074226892
274,Louis Amundson,2012,1613,0.340552809,-2.952467168,-0.084651662,-0.13705344,0.372183167,-2.739770663,0.709085092
275,Louis Amundson,2013,709,-0.972022494,-4.664256543,-0.356808951,-0.356808951,-0.673682526,-4.25007865,0.64564624
276,Louis Amundson,2014,366,-0.561729207,-5.458711189,-0.241764214,-0.241764214,-0.930021185,-4.833682932,0.376574335
277,Louis Amundson,2015,1835,2.17756641,-1.141637058,0.779910328,0.779910328,1.722432749,-1.2916769,0.006209512
278,Louis Amundson,2016,407,2.348716255,-3.144860178,-0.041234064,-0.041234064,1.270668655,-3.425406922,0.32500765
279,Alan Anderson,2006,1110,-1.449397586,-2.634218223,0.033251678,0.033251678,-2.699827964,-4.379827938,-0.178363336
280,Alan Anderson,2007,496,-1.384152744,-2.652416015,0.012857736,0.012857736,-2.042490797,-3.749978526,0.818867497
281,Alan Anderson,2012,868,-0.934150501,-2.085138414,0.156487005,0.156487005,-1.460948545,-2.674177069,0.065019827
282,Alan Anderson,2013,2848,-2.35974491,-2.297792657,0.347399954,0.347399954,-2.315196703,-1.869817575,0.669212978
283,Alan Anderson,2014,3938,-0.065936846,-0.984923628,1.826651236,1.655408394,-0.672297342,-1.457608704,-0.420140416
284,Alan Anderson,2015,3770,1.470220202,1.198152739,3.827922237,2.936771399,0.632635696,0.285237407,0.291740918
285,Alan Anderson,2016,403,-2.814989106,-2.090525828,0.064595784,0.064595784,-2.585382156,-2.50901329,-0.00794136
286,Alan Anderson,2017,623,-5.492343947,-7.305773242,-0.710220716,-0.710220716,-4.771660182,-6.52262949,-0.778364409
287,Antonio Anderson,2010,29,-2.059474446,-7.816836125,-0.038535865,-0.038535865,-3.865917727,-10.09569114,-0.582511221
288,Chris Andersen,2002,499,1.099991888,-1.366545433,0.184224909,0.184224909,0.381420046,-2.185077018,-0.34978862
289,Chris Andersen,2003,1739,1.165832463,-2.556567776,0.089236598,0.089236598,0.439177057,-3.256644859,-0.282318284
290,Chris Andersen,2004,2088,2.660231272,-0.229497794,1.362726239,1.307294875,1.697642784,-1.253162722,-0.406205506
291,Chris Andersen,2005,2640,1.291621273,0.743975196,2.529762671,2.529762671,0.587396382,-0.564711054,-0.700143869
292,Chris Andersen,2006,1069,0.221127172,-1.793793322,0.278938813,0.278938813,0.050878735,-2.136303433,0.283553428
293,Chris Andersen,2008,64,0.39034091,-6.280998466,-0.061573239,-0.061573239,-0.132202492,-6.98850046,0.491374655
294,Chris Andersen,2009,3540,1.586471539,0.710589692,3.152132228,2.651314486,1.199187804,0.131413902,-0.530994429
295,Chris Andersen,2010,3621,2.754796781,2.734324824,5.04398559,4.987214573,1.87547474,1.39202493,-0.519300503
296,Chris Andersen,2011,1620,2.713318659,2.072752081,1.980067762,1.737225568,2.114661758,1.342736844,-0.419121787
297,Chris Andersen,2012,965,1.769641007,0.615049549,0.83189642,0.83189642,1.501788167,0.330257991,-0.275799523
298,Chris Andersen,2013,1750,1.73335243,2.630920188,2.624999002,1.082045655,1.66216319,2.182057941,0.204583973
299,Chris Andersen,2014,3264,2.268917427,2.76181003,4.849268995,3.400408767,0.934200578,1.642090471,-0.651933288
300,Chris Andersen,2015,2197,-0.081451838,-1.70778744,0.600826593,0.600826593,-0.887070807,-2.879055157,-0.175167495
301,Chris Andersen,2016,934,-0.464202644,-0.612252299,0.526616384,0.423055258,-0.990813015,-0.899976017,-0.335702801
302,Chris Andersen,2017,232,0.912267571,-1.306019282,0.084746752,0.084746752,-0.569597448,-1.309340543,0.888559405
303,David Andersen,2010,1765,0.233410656,-2.3175144,0.19759688,0.19759688,-0.161505798,-2.556111143,0.474601929
304,David Andersen,2011,711,-1.614567236,-4.162035865,-0.281381888,-0.281381888,-2.635531361,-5.311668671,0.712827446
305,Derek Anderson,1998,3663,0.762080523,1.729489784,4.438292291,4.241122174,0.270850478,0.946836279,-0.045818887
306,Derek Anderson,1999,1781,-0.050162476,1.343172328,2.045432133,2.045432133,-0.396684389,0.876733348,0.133912824
307,Derek Anderson,2000,4355,-1.524056829,-0.259145959,2.794489178,2.794489178,-1.171984088,-0.237526914,-0.088113942
308,Derek Anderson,2001,5764,1.286243719,4.133011394,10.69165634,10.92458393,1.641209987,4.590563608,-0.163135644
309,Derek Anderson,2002,3647,0.233921236,2.424816086,5.106756965,4.864181743,-0.157387855,1.814508281,-0.191442612
310,Derek Anderson,2003,4856,-0.075254507,2.233065358,6.534019596,6.666144044,0.30397413,2.653518488,-0.199054941
311,Derek Anderson,2004,3288,0.39032304,2.841347718,5.159543532,5.159543532,0.357139329,2.828605924,-0.068052428
312,Derek Anderson,2005,2345,-0.970534242,-1.051546864,1.072380185,1.072380185,-1.066903454,-1.301376639,-0.109398997
313,Derek Anderson,2006,2103,-0.985128223,-1.534672657,0.710751323,0.590647543,-1.00713994,-1.741722145,1.219372048
314,Derek Anderson,2007,2307,0.239606187,2.449030672,3.166786797,3.166786797,0.055014758,1.852454773,0.302356524
315,Derek Anderson,2008,766,-1.471572059,-3.242899018,-0.100440556,-0.100440556,-1.87491992,-3.889697964,0.803809037
316,Eric Anderson,1993,99,2.101926074,-3.039532961,-0.01338358,0.033178041,2.822230548,-1.740600585,2.863564108
317,Eric Anderson,1994,76,-0.460044477,-3.159932461,-0.008283229,-0.008283229,-0.459756962,-2.939020492,1.49223462
318,Greg Anderson,1991,2117,-1.787654295,-7.319580774,-2.165712325,-2.165712325,-1.940135046,-7.342782423,0.741779805
319,Greg Anderson,1992,5803,0.050897287,-2.32592665,0.603321207,0.603321207,0.226628807,-2.089246542,-0.158416504
320,Greg Anderson,1994,3224,0.847758008,-0.386846161,1.964979545,1.964979545,0.860146952,-0.619155029,0.341770215
321,Greg Anderson,1995,1249,2.02487563,-0.898634201,0.63352616,0.545633313,1.781648429,-1.451193132,0.733216539
322,Greg Anderson,1996,738,1.332549261,-5.119856527,-0.476522817,-0.303565438,0.797240737,-5.537211123,0.969685337
323,Greg Anderson,1997,3052,0.475475317,-2.976450388,-0.191993313,-0.191993313,0.823774052,-2.675572604,0.15271462
324,Greg Anderson,1998,743,2.297564694,-1.537643755,0.247504096,0.295614728,2.781731895,-0.698023735,1.767437009
325,James Anderson,2011,556,-1.888144064,-4.026366506,-0.186389407,-0.186389407,-2.926419837,-5.125298846,0.072846673
326,James Anderson,2012,1240,-1.371666195,-2.122956367,0.206421393,0.090398125,-2.261981136,-3.311785568,-0.054736974
327,James Anderson,2013,845,-0.079692622,0.661688828,0.734619827,0.754374825,-1.197024589,-0.852041967,0.989489821
328,James Anderson,2014,4870,-1.394472982,-3.36326105,-0.728275377,-0.728275377,-1.562636063,-4.087075748,0.772957169
329,James Anderson,2016,1548,0.850105017,-2.748481104,0.000560113,0.000560113,-0.386025501,-4.716709079,0.241374125
330,Justin Anderson,2016,1522,0.200054479,-1.246143108,0.610282045,0.082597356,-1.07161521,-2.753415498,0.294487651
331,Justin Anderson,2017,2491,-0.821812862,-2.023627845,0.451296847,0.451296847,-1.100611201,-2.157334431,-0.06082596
332,Justin Anderson,2018,1171,-0.326327553,-1.489788424,0.353191785,0.380839887,-0.921704301,-1.747856782,-0.163585378
333,Justin Anderson,2019,1054,0.109253155,-2.497944315,0.060024256,0.060024256,-1.319524592,-2.902029913,0.82673643
334,Justin Anderson,2020,296,0.797660199,-0.890084764,0.130703085,0.077495595,-1.960674753,-1.98967466,0.449880811
335,Kenny Anderson,1992,2292,-0.110382308,-3.015491807,-0.150960006,-0.125893312,-0.697279605,-3.422560268,-0.134901163
336,Kenny Anderson,1993,4066,0.554244752,1.713661232,4.562998943,4.562998943,1.068535362,2.316650917,-0.310113657
337,Kenny Anderson,1994,6649,0.142728975,2.903942301,9.548093717,9.033254756,0.776060817,3.703488563,-0.317374177
338,Kenny Anderson,1995,5230,-0.729520017,2.774383921,7.553963551,7.553963551,-0.104403031,3.233685619,-0.311357838
339,Kenny Anderson,1996,4509,0.019327653,4.353988232,8.552100077,8.552100077,0.590230493,4.799833373,0.610240443
340,Kenny Anderson,1997,6209,1.633762141,6.028598315,14.55679322,13.9175148,2.184469187,6.664302737,-0.073503061
341,Kenny Anderson,1998,3551,0.147071738,0.697411399,3.269698086,3.269698086,0.347441013,1.045895103,0.589608566
342,Kenny Anderson,1999,1947,-1.564457489,-0.046432725,1.386995954,1.386995954,-1.306446708,-0.345782502,-0.397782996
343,Kenny Anderson,2000,5169,0.073582203,2.652185227,7.151690051,7.151690051,0.640175155,3.155949997,0.06429077
344,Kenny Anderson,2001,1657,-0.592743581,-1.794337609,0.413309316,0.413309316,-0.485543415,-1.921818932,-0.143927962
345,Kenny Anderson,2002,5798,1.529070117,1.233594187,6.075922812,5.515058197,2.066055977,1.51084585,-0.028210469
346,Kenny Anderson,2003,2212,0.119711022,-1.687036574,0.652567539,0.688863563,-0.05635673,-1.990687297,0.09104239
347,Kenny Anderson,2004,1704,-1.090248751,-3.369560835,-0.304299968,-0.077358559,-1.296732115,-3.932811114,-0.231688826
348,Kenny Anderson,2005,1430,-0.89992112,-3.333083838,-0.22623907,-0.22623907,-0.751191197,-3.475595085,0.404603145
349,Kyle Anderson,2015,714,-2.691064767,-6.476062273,-0.673229133,-0.673229133,-2.423308588,-6.005444828,-1.034524426
350,Kyle Anderson,2016,2735,0.335055609,-1.536140608,0.842850635,1.001149902,0.594440248,-1.672878135,-0.531462258
351,Kyle Anderson,2017,2486,2.533777977,1.841117395,2.855148252,1.9943495,2.045133882,1.014388443,-0.309542952
352,Kyle Anderson,2018,4136,3.020292511,2.713567562,5.713083694,5.591488347,3.311661335,2.730014279,-0.146849032
353,Kyle Anderson,2019,2583,2.221698331,0.183796917,1.904689771,1.904689771,2.561588579,-0.151791172,-0.677183453
354,Kyle Anderson,2020,2903,1.753375822,-0.231810031,1.710425401,1.710425401,1.258724551,-1.296769085,0.099627209
355,Kyle Anderson,2021,4323,2.465183833266408,3.03186870436135,6.032772565964784,5.379237123622119,2.566261864734708,3.189359716649169,0.4076817052772194
356,Nick Anderson,1991,4133,0.488364684,-0.319427723,2.443044634,2.443044634,0.418937359,-0.435540787,-0.046599464
357,Nick Anderson,1992,4549,0.57865206,0.496267453,3.645126878,3.645126878,0.881334424,0.873841926,-0.096055508
358,Nick Anderson,1993,5926,1.45374982,3.152344427,8.790344327,8.790344327,1.681724178,3.697601105,-0.032009312
359,Nick Anderson,1994,5862,0.785461012,3.457013522,9.295474789,8.874350345,0.892118645,3.753776805,-0.014458036
360,Nick Anderson,1995,6719,0.619392334,4.163865336,11.99978116,9.568365152,0.685205996,4.416621062,-0.33997068
361,Nick Anderson,1996,6012,1.076268299,3.714223396,10.37115859,8.825775128,1.041870625,4.019627909,-0.216665393
362,Nick Anderson,1997,4257,1.911305386,2.99092913,6.741072133,6.647510159,2.213174942,3.629999043,0.437245749
363,Nick Anderson,1998,3122,1.134460306,4.010097873,5.861408207,5.861408207,0.915512613,3.835526101,-0.083216444
364,Nick Anderson,1999,3238,1.253374621,2.384364082,4.573111887,3.995382116,1.085970611,2.680975662,0.217276454
365,Nick Anderson,2000,4637,0.422669944,0.635399003,3.839271664,3.779417315,0.463651939,0.981183375,0.122490006
366,Nick Anderson,2001,336,0.709153105,-1.617408528,0.098730798,0.098730798,-0.08486723,-1.948800172,1.015973948
367,Nick Anderson,2002,420,-0.887696915,-4.570531677,-0.205767305,-0.205767305,-1.751523319,-5.182026124,1.061406949
368,Ron Anderson,1991,5141,-0.800368286,-1.227722296,1.97259122,1.996134197,-0.811776517,-1.303908112,-0.217927853
369,Ron Anderson,1992,4802,-0.871073086,-1.181329706,1.941394723,1.941394723,-0.977967752,-1.20869642,-0.25240055
370,Ron Anderson,1993,2622,-2.001159526,-3.438787048,-0.442663331,-0.442663331,-2.472808448,-4.018354196,-0.260165451
371,Ron Anderson,1994,718,-1.851129931,-2.945772284,-0.035083117,-0.035083117,-2.623165587,-4.191688986,-0.077701275
372,Ryan Anderson,2009,2485,0.03173083,-0.254350257,1.679258754,1.679258754,-0.024296396,0.053334578,0.484124089
373,Ryan Anderson,2010,1928,0.134550838,1.838780124,2.337648733,2.324680707,-0.507671729,1.693334844,0.363751763
374,Ryan Anderson,2011,3005,1.107862219,4.988863004,6.201026539,5.889267345,0.948636612,4.926260911,0.062612753
375,Ryan Anderson,2012,3997,0.022699248,5.348159592,8.78034368,8.763291549,0.547679057,5.958250066,-0.206673635
376,Ryan Anderson,2013,4668,-3.257991763,-0.240454121,3.202271197,3.202271197,-2.56161889,0.989528425,-0.072502894
377,Ryan Anderson,2014,1571,-3.257882887,0.64675816,1.367284635,1.367284635,-2.223769577,1.415201581,-0.728960451
378,Ryan Anderson,2015,3472,-1.693287517,0.054596735,2.528884993,2.069681473,-1.362515793,0.911660701,-0.253994876
379,Ryan Anderson,2016,4154,0.294975642,2.266385895,5.151366157,5.151366157,-0.078163304,1.448271505,0.231404425
380,Ryan Anderson,2017,5094,-0.441393565,0.243847135,3.743713308,3.231499239,-0.643147141,0.669801999,-0.434023213
381,Ryan Anderson,2018,3780,0.176852786,0.101613024,2.652481683,2.746514786,-0.128649254,0.387718877,0.021423583
382,Ryan Anderson,2019,660,-1.812325253,-5.142158443,-0.390995326,-0.390995326,-3.030057455,-5.42701876,-0.487884661
383,Ryan Anderson,2020,33,-0.477679684,-7.947482649,-0.038418015,-0.038418015,-1.669854049,-7.745514358,3.557349404
384,Shandon Anderson,1997,2562,-1.050236112,-3.12267228,-0.22695016,-0.69132271,-1.478056379,-3.569181558,0.051420386
385,Shandon Anderson,1998,3693,-0.463965107,0.4856287,3.260612111,3.02703277,-0.8046825,-0.051630732,-0.018088001
386,Shandon Anderson,1999,2505,-0.062169287,-0.673912224,1.465365158,1.031174178,-0.250334063,-0.904817922,0.066124735
387,Shandon Anderson,2000,5360,-0.231384895,0.454686444,4.409547004,4.409547004,-0.119153839,0.482804028,-0.107497757
